row_id,time,lat,lon,granule_id,status
0,2024-03-28 19:57:00+00:00,38.23082,-122.9791,NONE,No Granules Found
0,2024-03-28 19:57:00+00:00,38.23082,-122.9791,,ROW_DONE
1,2024-04-21 20:38:00+00:00,38.23082,-122.9791,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 38.72783, 'Longitude': -110.97465}, {'Latitude': 33.18712, 'Longitude': -140.11938}, {'Latitude': 10.53671, 'Longitude': -132.24211}, {'Latitude': 15.55241, 'Longitude': -108.02512}, {'Latitude': 38.72783, 'Longitude': -110.97465}]}}]}}}
Temporal coverage: {'RangeDateTime': {'EndingDateTime': '2024-04-21T20:58:41Z', 'BeginningDateTime': '2024-04-21T20:53:42Z'}}
Size(MB): 251.8074188232422
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20240421T205342.L2.OC_AOP.V3_1.nc']",Swath Covers Station
1,2024-04-21 20:38:00+00:00,38.23082,-122.9791,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 56.50719, 'Longitude': -111.3746}, {'Latitude': 49.84481, 'Longitude': -151.00774}, {'Latitude': 33.19731, 'Longitude': -140.12358}, {'Latitude': 38.73835, 'Longitude': -110.97485}, {'Latitude': 56.50719, 'Longitude': -111.3746}]}}]}}}
Temporal coverage: {'RangeDateTime': {'EndingDateTime': '2024-04-21T21:03:41Z', 'BeginningDateTime': '2024-04-21T20:58:42Z'}}
Size(MB): 222.69681930541992
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20240421T205842.L2.OC_AOP.V3_1.nc']",Swath Covers Station
1,2024-04-21 20:38:00+00:00,38.23082,-122.9791,,ROW_DONE
2,2024-05-21 18:38:00+00:00,38.23082,-122.9791,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 47.21027, 'Longitude': -102.36806}, {'Latitude': 41.27618, 'Longitude': -135.37244}, {'Latitude': 19.874, 'Longitude': -125.19795}, {'Latitude': 24.74319, 'Longitude': -100.98106}, {'Latitude': 47.21027, 'Longitude': -102.36806}]}}]}}}
Temporal coverage: {'RangeDateTime': {'EndingDateTime': '2024-05-21T20:24:35Z', 'BeginningDateTime': '2024-05-21T20:19:35Z'}}
Size(MB): 69.60790729522705
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20240521T201935.L2.OC_AOP.V3_1.nc']",Swath Covers Station
2,2024-05-21 18:38:00+00:00,38.23082,-122.9791,,ROW_DONE
3,2024-07-12 19:55:00+00:00,38.23082,-122.9791,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 47.38138, 'Longitude': -111.42497}, {'Latitude': 41.43645, 'Longitude': -144.53215}, {'Latitude': 19.13404, 'Longitude': -134.66566}, {'Latitude': 24.20999, 'Longitude': -109.27716}, {'Latitude': 47.38138, 'Longitude': -111.42497}]}}]}}}
Temporal coverage: {'RangeDateTime': {'EndingDateTime': '2024-07-12T21:00:43Z', 'BeginningDateTime': '2024-07-12T20:55:43Z'}}
Size(MB): 28.12165355682373
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20240712T205543.L2.OC_AOP.V3_1.nc']",Swath Covers Station
3,2024-07-12 19:55:00+00:00,38.23082,-122.9791,,ROW_DONE
4,2024-07-31 17:37:00+00:00,38.23082,-122.9791,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 43.61749, 'Longitude': -104.54964}, {'Latitude': 37.59967, 'Longitude': -135.70473}, {'Latitude': 20.40633, 'Longitude': -128.45531}, {'Latitude': 25.65607, 'Longitude': -102.73952}, {'Latitude': 43.61749, 'Longitude': -104.54964}]}}]}}}
Temporal coverage: {'RangeDateTime': {'EndingDateTime': '2024-07-31T20:29:47Z', 'BeginningDateTime': '2024-07-31T20:24:48Z'}}
Size(MB): 109.81683540344238
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20240731T202448.L2.OC_AOP.V3_1.nc']",Swath Covers Station
