row_id,time,lat,lon,granule_id,status
29,2024-11-05 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 46.23999, 'Longitude': -103.05786}, {'Latitude': 40.37089, 'Longitude': -135.45465}, {'Latitude': 23.14327, 'Longitude': -127.58083}, {'Latitude': 28.39416, 'Longitude': -101.50716}, {'Latitude': 46.23999, 'Longitude': -103.05786}]}}]}}}
Temporal coverage: {'RangeDateTime': {'EndingDateTime': '2024-11-05T20:26:57Z', 'BeginningDateTime': '2024-11-05T20:21:58Z'}}
Size(MB): 213.13125038146973
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20241105T202158.L2.OC_AOP.V3_1.nc']",Swath Covers Station
29,2024-11-05 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
30,2024-11-12 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 44.15631, 'Longitude': -89.27097}, {'Latitude': 38.39334, 'Longitude': -120.62328}, {'Latitude': 21.09394, 'Longitude': -113.22411}, {'Latitude': 26.3129, 'Longitude': -87.56062}, {'Latitude': 44.15631, 'Longitude': -89.27097}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2024-11-12T19:26:46Z', 'EndingDateTime': '2024-11-12T19:31:45Z'}}
Size(MB): 65.67219638824463
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20241112T192646.L2.OC_AOP.V3_1.nc']",Swath Covers Station
30,2024-11-12 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 44.13385, 'Longitude': -113.90416}, {'Latitude': 38.38025, 'Longitude': -145.21027}, {'Latitude': 21.07296, 'Longitude': -137.78494}, {'Latitude': 26.28794, 'Longitude': -112.14143}, {'Latitude': 44.13385, 'Longitude': -113.90416}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2024-11-12T21:05:03Z', 'EndingDateTime': '2024-11-12T21:10:03Z'}}
Size(MB): 281.7344779968262
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20241112T210503.L2.OC_AOP.V3_1.nc']",Swath Covers Station
30,2024-11-12 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
31,2024-11-19 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 42.18977, 'Longitude': -100.03502}, {'Latitude': 36.51681, 'Longitude': -130.49748}, {'Latitude': 19.14395, 'Longitude': -123.45276}, {'Latitude': 24.32907, 'Longitude': -98.16414}, {'Latitude': 42.18977, 'Longitude': -100.03502}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2024-11-19T20:09:42Z', 'EndingDateTime': '2024-11-19T20:14:41Z'}}
Size(MB): 199.93546104431152
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20241119T200942.L2.OC_AOP.V3_1.nc']",Swath Covers Station
31,2024-11-19 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
32,2024-11-26 18:30:00+00:00,33.6061,-117.9311,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 40.77763, 'Longitude': -110.84101}, {'Latitude': 35.18047, 'Longitude': -140.63914}, {'Latitude': 17.76456, 'Longitude': -133.84793}, {'Latitude': 22.93083, 'Longitude': -108.78957}, {'Latitude': 40.77763, 'Longitude': -110.84101}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2024-11-26T20:52:39Z', 'EndingDateTime': '2024-11-26T20:57:38Z'}}
Size(MB): 129.92205429077148
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20241126T205239.L2.OC_AOP.V3_1.nc']",Swath Covers Station
32,2024-11-26 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
33,2024-12-09 18:30:00+00:00,33.6061,-117.9311,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 38.8397, 'Longitude': -98.98125}, {'Latitude': 33.29691, 'Longitude': -128.10713}, {'Latitude': 15.82645, 'Longitude': -121.64619}, {'Latitude': 20.96769, 'Longitude': -96.88117}, {'Latitude': 38.8397, 'Longitude': -98.98125}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2024-12-09T20:05:42Z', 'EndingDateTime': '2024-12-09T20:10:41Z'}}
Size(MB): 193.12743759155273
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20241209T200542.L2.OC_AOP.V3_1.nc']",Swath Covers Station
33,2024-12-09 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
34,2024-12-17 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 38.29622, 'Longitude': -94.45763}, {'Latitude': 32.76492, 'Longitude': -123.4157}, {'Latitude': 15.28043, 'Longitude': -117.03407}, {'Latitude': 20.41739, 'Longitude': -92.33913}, {'Latitude': 38.29622, 'Longitude': -94.45763}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2024-12-17T19:47:45Z', 'EndingDateTime': '2024-12-17T19:52:44Z'}}
Size(MB): 201.1335973739624
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20241217T194745.L2.OC_AOP.V3_1.nc']",Swath Covers Station
34,2024-12-17 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 56.07887, 'Longitude': -94.9612}, {'Latitude': 49.45805, 'Longitude': -134.1582}, {'Latitude': 32.77517, 'Longitude': -123.41955}, {'Latitude': 38.30676, 'Longitude': -94.45762}, {'Latitude': 56.07887, 'Longitude': -94.9612}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2024-12-17T19:52:45Z', 'EndingDateTime': '2024-12-17T19:57:45Z'}}
Size(MB): 17.644829750061035
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20241217T195245.L2.OC_AOP.V3_1.nc']",Swath Covers Station
34,2024-12-17 18:30:00+00:00,33.6061,-117.9311,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 38.33512, 'Longitude': -119.12103}, {'Latitude': 32.82093, 'Longitude': -148.01752}, {'Latitude': 15.33728, 'Longitude': -141.62668}, {'Latitude': 20.474, 'Longitude': -116.93027}, {'Latitude': 38.33512, 'Longitude': -119.12103}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2024-12-17T21:26:05Z', 'EndingDateTime': '2024-12-17T21:31:05Z'}}
Size(MB): 325.4542474746704
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20241217T212605.L2.OC_AOP.V3_1.nc']",Swath Covers Station
34,2024-12-17 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
35,2025-01-06 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 39.38526, 'Longitude': -96.0835}, {'Latitude': 33.80205, 'Longitude': -125.51144}, {'Latitude': 16.35615, 'Longitude': -118.9482}, {'Latitude': 21.51779, 'Longitude': -94.04441}, {'Latitude': 39.38526, 'Longitude': -96.0835}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2025-01-06T19:54:26Z', 'EndingDateTime': '2025-01-06T19:59:25Z'}}
Size(MB): 206.46771812438965
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250106T195426.L2.OC_AOP.V3_1.nc']",Swath Covers Station
35,2025-01-06 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
36,2025-01-15 18:30:00+00:00,33.6061,-117.9311,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 40.66225, 'Longitude': -100.45686}, {'Latitude': 35.02655, 'Longitude': -130.39964}, {'Latitude': 17.62145, 'Longitude': -123.61914}, {'Latitude': 22.80698, 'Longitude': -98.49036}, {'Latitude': 40.66225, 'Longitude': -100.45686}]}}]}}}
Temporal coverage: {'RangeDateTime': {'EndingDateTime': '2025-01-15T20:16:55Z', 'BeginningDateTime': '2025-01-15T20:11:56Z'}}
Size(MB): 226.28097820281982
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250115T201156.L2.OC_AOP.V3_1.nc']",Swath Covers Station
36,2025-01-15 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
37,2025-01-21 18:30:00+00:00,33.6061,-117.9311,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 41.96275, 'Longitude': -103.37862}, {'Latitude': 36.2751, 'Longitude': -133.85953}, {'Latitude': 18.91163, 'Longitude': -126.84737}, {'Latitude': 24.10189, 'Longitude': -101.53596}, {'Latitude': 41.96275, 'Longitude': -103.37862}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2025-01-21T20:23:37Z', 'EndingDateTime': '2025-01-21T20:28:36Z'}}
Size(MB): 141.9476137161255
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250121T202337.L2.OC_AOP.V3_1.nc']",Swath Covers Station
37,2025-01-21 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
38,2025-01-27 18:30:00+00:00,33.6061,-117.9311,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 43.32999, 'Longitude': -106.26408}, {'Latitude': 37.58137, 'Longitude': -137.34756}, {'Latitude': 20.27382, 'Longitude': -130.08162}, {'Latitude': 25.49047, 'Longitude': -104.50766}, {'Latitude': 43.32999, 'Longitude': -106.26408}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2025-01-27T20:35:12Z', 'EndingDateTime': '2025-01-27T20:40:11Z'}}
Size(MB): 243.29874801635742
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250127T203512.L2.OC_AOP.V3_1.nc']",Swath Covers Station
38,2025-01-27 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
39,2025-02-04 18:30:00+00:00,33.6061,-117.9311,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 45.67784, 'Longitude': -101.84344}, {'Latitude': 39.80832, 'Longitude': -134.08775}, {'Latitude': 22.57523, 'Longitude': -126.33906}, {'Latitude': 27.84813, 'Longitude': -100.24918}, {'Latitude': 45.67784, 'Longitude': -101.84344}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2025-02-04T20:17:51Z', 'EndingDateTime': '2025-02-04T20:22:50Z'}}
Size(MB): 92.87387561798096
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250204T201751.L2.OC_AOP.V3_1.nc']",Swath Covers Station
39,2025-02-04 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
40,2025-02-10 18:30:00+00:00,33.6061,-117.9311,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 47.40725, 'Longitude': -105.7742}, {'Latitude': 41.43512, 'Longitude': -138.97411}, {'Latitude': 24.27419, 'Longitude': -130.81548}, {'Latitude': 29.579, 'Longitude': -104.34782}, {'Latitude': 47.40725, 'Longitude': -105.7742}]}}]}}}
Temporal coverage: {'RangeDateTime': {'EndingDateTime': '2025-02-10T20:38:50Z', 'BeginningDateTime': '2025-02-10T20:33:50Z'}}
Size(MB): 105.60969161987305
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250210T203350.L2.OC_AOP.V3_1.nc']",Swath Covers Station
40,2025-02-10 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
41,2025-02-18 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 50.19919, 'Longitude': -102.98235}, {'Latitude': 44.04181, 'Longitude': -137.90021}, {'Latitude': 27.01615, 'Longitude': -129.02707}, {'Latitude': 32.39109, 'Longitude': -101.82571}, {'Latitude': 50.19919, 'Longitude': -102.98235}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2025-02-18T20:23:19Z', 'EndingDateTime': '2025-02-18T20:28:19Z'}}
Size(MB): 69.55482387542725
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250218T202319.L2.OC_AOP.V3_1.nc']",Swath Covers Station
41,2025-02-18 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
42,2025-02-25 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 52.79685, 'Longitude': -91.20741}, {'Latitude': 46.434, 'Longitude': -127.97268}, {'Latitude': 29.55752, 'Longitude': -118.33665}, {'Latitude': 35.01627, 'Longitude': -90.32092}, {'Latitude': 52.79685, 'Longitude': -91.20741}]}}]}}}
Temporal coverage: {'RangeDateTime': {'EndingDateTime': '2025-02-25T19:42:07Z', 'BeginningDateTime': '2025-02-25T19:37:07Z'}}
Size(MB): 15.10806941986084
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250225T193707.L2.OC_AOP.V3_1.nc']",Swath Covers Station
42,2025-02-25 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 35.00979, 'Longitude': -114.94159}, {'Latitude': 29.55897, 'Longitude': -142.92482}, {'Latitude': 12.01299, 'Longitude': -137.0239}, {'Latitude': 17.14102, 'Longitude': -112.61022}, {'Latitude': 35.00979, 'Longitude': -114.94159}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2025-02-25T21:10:29Z', 'EndingDateTime': '2025-02-25T21:15:28Z'}}
Size(MB): 268.3526544570923
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250225T211029.L2.OC_AOP.V3_1.nc']",Swath Covers Station
42,2025-02-25 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
43,2025-03-04 18:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 37.60953, 'Longitude': -103.4042}, {'Latitude': 32.07471, 'Longitude': -132.25984}, {'Latitude': 14.59373, 'Longitude': -125.97673}, {'Latitude': 19.73123, 'Longitude': -101.2899}, {'Latitude': 37.60953, 'Longitude': -103.4042}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2025-03-04T20:24:07Z', 'EndingDateTime': '2025-03-04T20:29:06Z'}}
Size(MB): 264.2999839782715
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250304T202407.L2.OC_AOP.V3_1.nc']",Swath Covers Station
43,2025-03-04 18:30:00+00:00,33.6061,-117.9311,,ROW_DONE
44,2025-03-10 17:30:00+00:00,33.6061,-117.9311,NONE,No Granules Found
44,2025-03-10 17:30:00+00:00,33.6061,-117.9311,,ROW_DONE
45,2025-03-17 17:30:00+00:00,33.6061,-117.9311,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 42.85953, 'Longitude': -95.82812}, {'Latitude': 37.09972, 'Longitude': -126.86269}, {'Latitude': 19.77929, 'Longitude': -119.67494}, {'Latitude': 25.02542, 'Longitude': -94.042}, {'Latitude': 42.85953, 'Longitude': -95.82812}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2025-03-17T19:54:00Z', 'EndingDateTime': '2025-03-17T19:59:00Z'}}
Size(MB): 151.18320560455322
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250317T195400.L2.OC_AOP.V3_1.nc']",Swath Covers Station
45,2025-03-17 17:30:00+00:00,33.6061,-117.9311,,ROW_DONE
46,2025-03-24 17:30:00+00:00,33.6061,-117.9311,NONE,No Granules Found
46,2025-03-24 17:30:00+00:00,33.6061,-117.9311,,ROW_DONE
47,2025-04-01 17:30:00+00:00,33.6061,-117.9311,NONE,No Granules Found
47,2025-04-01 17:30:00+00:00,33.6061,-117.9311,,ROW_DONE
48,2025-04-07 17:30:00+00:00,33.6061,-117.9311,NONE,No Granules Found
48,2025-04-07 17:30:00+00:00,33.6061,-117.9311,,ROW_DONE
49,2025-04-14 17:30:00+00:00,33.6061,-117.9311,"Collection: {'Version': '3.1', 'ShortName': 'PACE_OCI_L2_AOP'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 35.83427, 'Longitude': -96.65913}, {'Latitude': 30.34381, 'Longitude': -124.96265}, {'Latitude': 7.58696, 'Longitude': -117.58913}, {'Latitude': 12.6267, 'Longitude': -93.51579}, {'Latitude': 35.83427, 'Longitude': -96.65913}]}}]}}}
Temporal coverage: {'RangeDateTime': {'EndingDateTime': '2025-04-14T20:02:34Z', 'BeginningDateTime': '2025-04-14T19:57:35Z'}}
Size(MB): 154.51332187652588
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250414T195735.L2.OC_AOP.V3_1.nc']",Swath Covers Station
49,2025-04-14 17:30:00+00:00,33.6061,-117.9311,"Collection: {'ShortName': 'PACE_OCI_L2_AOP', 'Version': '3.1'}
Spatial coverage: {'HorizontalSpatialDomain': {'Geometry': {'GPolygons': [{'Boundary': {'Points': [{'Latitude': 53.61342, 'Longitude': -97.47021}, {'Latitude': 47.18151, 'Longitude': -134.83907}, {'Latitude': 30.35403, 'Longitude': -124.96642}, {'Latitude': 35.84477, 'Longitude': -96.65954}, {'Latitude': 53.61342, 'Longitude': -97.47021}]}}]}}}
Temporal coverage: {'RangeDateTime': {'BeginningDateTime': '2025-04-14T20:02:35Z', 'EndingDateTime': '2025-04-14T20:07:35Z'}}
Size(MB): 34.40828800201416
Data: ['https://obdaac-tea.earthdatacloud.nasa.gov/ob-cumulus-prod-public/PACE_OCI.20250414T200235.L2.OC_AOP.V3_1.nc']",Swath Covers Station
49,2025-04-14 17:30:00+00:00,33.6061,-117.9311,,ROW_DONE
